timestamp_us,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51
4140000,-56,52,18.4109,26.1268,16.9391,15.7269,13.6552,28.3369,23.6863,20.3502,22.2978,14.926,20.1557,23.3844,25.2013,23.012,25.4534,20.4952,25.0499,23.5043,22.0866,22.6527,20.5061,25.6188,20.9083,14.6425,13.274,16.4861,9.0074,15.1476,10.2906,3.7807,7.5816,3.878,7.8514,2.479,10.1452,9.1045,7.6952,5.0981,8.3031,0,9.8081,1.3689,3.9583,9.7426,12.5851,11.027,9.3756,5.1497,12.2514,17.5549,13.515,10.2204
4160000,-62,52,14.7742,15.9622,13.641,15.4845,21.2761,20.8943,19.1016,20.9885,21.0178,23.7563,20.6004,24.4445,24.9583,25.8032,20.8699,18.6842,21.7909,32.0221,23.3114,24.6305,18.4186,19.3381,19.9939,14.3764,16.2796,10.1563,9.0134,18.1332,14.2009,13.9425,5.1972,10.1888,15.5058,9.4358,6.4014,4.241,11.4835,8.6457,6.9594,5.0165,10.1292,0,0.5492,7.8261,6.5932,1.5176,11.6111,10.112,13.099,15.952,13.5734,5.9656
4180000,-70,52,17.1249,18.904,21.8067,15.6897,21.0849,26.4743,19.6875,16.6245,24.6877,23.0608,25.8309,25.9762,17.3106,29.2195,21.7546,19.9575,20.7293,24.9424,23.6908,16.4492,21.9324,22.9324,22.2403,18.2262,13.3792,11.9039,14.3183,14.8894,12.8705,9.1464,12.8223,11.3539,8.872,3.409,5.506,9.2612,13.5379,6.1569,7.3353,14.4701,10.363,1.638,3.1384,7.263,11.8415,10.7991,16.3271,19.2025,5.9236,5.8638,4.8237,21.6092
4200000,-70,52,12.0174,20.8128,15.6157,21.6708,21.3915,25.6109,19.1349,14.502,29.3373,26.3008,29.4169,21.2243,11.2093,17.3983,19.2189,19.4612,24.1507,16.1566,26.5608,22.5649,22.3359,28.6867,17.7697,23.8752,18.7697,20.3047,18.8688,15.1793,14.4567,15.1382,14.0062,10.542,10.8658,3.2769,7.7253,12.3193,8.9408,1.7352,9.3975,8.6363,6.3381,4.4983,2.5814,3.7579,4.9792,6.1934,4.9683,13.0245,6.8906,10.9926,9.6574,12.7365
4220000,-62,52,12.5318,19.5299,10.5123,19.3974,20.2325,25.5438,18.8749,18.267,29.2467,23.6588,28.0155,21.6293,19.53,21.6162,25.9939,33.9387,20.2178,24.5175,19.1921,26.4832,25.8099,20.579,20.5782,21.0624,4.8801,21.4865,25.6544,15.6141,8.7276,10.5496,12.1466,19.4305,13.3952,13.0374,9.4751,6.4525,9.9831,19.4376,4.7928,5.921,10.8067,13.0672,7.125,3.8852,2.8157,12.6397,4.9849,13.1155,9.6771,15.6076,19.6353,19.1585
4240000,-62,52,10.0678,15.8929,17.5486,21.8564,18.8587,16.2623,22.3847,19.921,24.4131,19.1949,30.0069,22.9254,23.4162,17.1742,22.2017,21.1049,18.8345,20.0747,19.3295,22.2595,23.1078,20.0617,15.0658,14.827,21.4642,18.4844,14.2777,14.5019,11.2238,10.6268,7.0002,6.1467,10.5136,8.7564,2.7352,3.7152,3.8442,10.299,10.1568,15.2834,0.8728,8.9134,7.8232,12.428,7.7975,6.414,10.6795,11.5395,16.4351,13.176,7.215,15.5748
4260000,-58,52,22.1256,15.5031,21.557,17.0358,22.8876,23.0454,15.91,28.8348,23.9884,25.8343,22.9373,22.6577,28.8306,24.2127,31.7712,13.0103,23.4701,20.9197,18.8914,22.5331,19.874,17.5594,19.6781,12.1441,16.0582,15.7776,8.61,14.81,12.0101,16.0496,14.2866,4.3048,5.5431,13.8195,2.6383,7.496,5.6649,8.1255,8.9562,9.4782,10.1063,1.2716,9.3775,9.4885,5.3033,10.9089,15.7831,6.7496,11.731,13.9148,12.1007,12.8139
4280000,-57,52,15.1058,9.237,13.559,22.9491,16.5935,23.3708,20.1453,24.1941,23.7258,22.573,21.5716,22.6424,26.7002,19.4781,22.1698,19.4323,21.3767,17.0226,19.4524,26.9388,19.2308,17.4916,19.4311,15.8634,10.7322,11.0145,14.868,16.9097,16.2208,7.8997,11.6537,10.9559,6.5607,12.6051,11.7238,4.4043,0,8.47,12.7199,6.0083,3.0307,4.777,3.6639,7.3468,13.5868,6.4215,12.8523,7.1263,7.3916,12.5556,12.3703,12.7587
4300000,-65,52,13.962,18.6196,15.6863,24.6674,20.1336,13.9241,17.5532,24.4674,29.0113,17.5451,26.6232,16.237,23.9478,18.2303,23.3063,25.4338,20.4106,18.622,24.4927,23.0692,24.9371,21.6254,12.2966,16.412,24.3072,8.3467,19.8566,15.8179,13.1247,15.2396,10.8763,4.3496,7.9443,6.5764,6.7818,3.8158,12.8284,8.6037,5.3999,6.4383,9.8329,14.2421,15.4805,11.2824,7.0128,8.8117,10.4403,15.7129,7.3833,9.979,6.2969,12.4314
4320000,-62,52,15.3876,14.4552,12.6346,18.4241,16.9036,19.8198,15.7323,18.1113,21.4123,22.6122,14.6331,26.4748,22.1308,18.7517,19.6101,18.6023,18.0379,17.0492,24.6266,20.8396,17.6519,21.2952,16.2919,15.2166,13.6646,16.307,13.0839,11.5566,9.5059,11.4291,9.2102,6.2029,8.3279,7.6288,8.5215,5.3817,15.9761,7.5789,2.3857,6.7193,9.9837,13.329,6.6903,6.3381,10.7866,6.2198,6.8251,3.5929,11.9482,13.963,13.4765,17.4403
4340000,-63,52,12.9055,20.4141,19.6112,19.8726,14.6981,16.2393,21.6211,22.9142,22.3061,15.0989,25.7726,18.3742,28.4642,31.3651,28.7246,22.0796,24.1575,15.3307,20.4545,30.2156,12.5485,20.9243,17.9777,19.9498,15.0372,19.1977,14.8685,9.6658,9.5176,13.9727,5.401,13.8285,1.0221,14.9795,4.0306,13.6731,14.2637,6.1637,13.2561,7.7624,8.6919,13.3715,6.4454,11.6322,5.3289,15.3798,7.3485,15.0122,12.1513,14.807,5.2062,13.89
4360000,-69,52,17.1115,17.0306,15.2965,8.4444,10.4926,14.1089,26.8913,18.6964,13.7694,28.5431,21.6612,19.8471,28.2369,22.5641,24.2078,23.2625,19.7464,26.2345,18.5568,22.2281,12.183,20.9967,28.5488,22.7676,16.0935,8.5498,18.751,10.2349,8.4937,9.8566,7.9817,11.8041,4.0641,7.315,1.5033,5.3451,6.7042,5.1884,8.0677,0,5.0029,1.0062,11.1709,6.9101,9.3593,2.445,10.4672,13.8913,11.8124,15.9195,16.4463,24.1593
4380000,-64,52,14.7766,22.5985,18.9085,18.1288,15.3142,21.6812,19.0545,21.0955,12.8849,20.5148,21.7593,22.7119,21.9986,23.3927,15.7868,22.5782,23.6418,17.5754,16.5251,18.4179,19.8008,14.4059,25.5935,16.7136,9.8958,14.5447,15.975,12.6259,17.9368,9.5944,17.9545,10.1597,10.1509,4.789,7.6799,12.2365,12.3139,2.7611,6.1462,5.7372,4.8759,4.3128,1.469,6.8519,10.2337,5.1624,14.8783,11.1594,18.7842,12.4628,15.923,14.3738
4400000,-59,52,19.6054,22.3447,11.0175,14.3804,13.0132,18.3682,22.585,28.0554,29.1314,18.2593,21.3327,17.6485,23.7912,25.101,22.2789,24.4892,13.0727,20.0785,23.6077,21.5003,19.4256,20.7789,25.0301,11.1618,15.4499,13.7141,21.3633,24.5361,14.0448,21.0993,11.4139,9.5237,16.606,2.3263,15.3754,14.7123,15.4602,8.5118,8.7242,4.8296,11.1523,8.5404,9.698,14.4296,6.6749,7.9036,14.3618,9.5422,7.0319,9.8852,14.5135,16.3786
4420000,-57,52,14.7786,12.2024,21.0557,17.716,19.1483,21.2358,15.7484,20.7901,11.9675,21.5553,26.3714,23.1636,13.9924,27.9189,26.0002,24.9916,21.9391,23.4506,27.0637,19.0517,21.1091,25.7098,14.4478,11.9259,17.4231,15.4617,21.3069,12.5941,14.0595,11.4303,12.7183,8.4097,14.5237,9.2936,11.2836,11.3923,12.746,8.539,8.6977,13.3561,5.5753,12.5764,9.3721,4.1802,10.6218,13.3164,13.9247,16.3847,9.4176,8.8377,19.3483,10.8424
4440000,-72,52,11.581,16.0168,10.7342,11.6322,18.3825,23.0487,21.05,17.4758,22.3922,21.4048,28.6212,16.3927,26.6684,24.1209,18.9652,19.935,22.8587,22.6653,22.9881,19.9294,22.253,19.3997,7.4018,19.5789,19.9838,12.0654,18.6122,18.1022,10.8307,9.5447,2.8023,12.1015,13.7453,13.2283,4.753,12.0408,6.562,2.7746,6.9954,0,7.9903,9.8884,14.0683,14.8728,8.6696,10.649,13.0629,12.7378,12.712,10.9329,13.4659,16.5629
4460000,-63,52,9.8769,25.4769,14.5363,13.6148,11.3782,15.6781,20.437,18.8663,16.3911,24.8531,14.2754,18.2992,31.44,24.8562,22.0002,23.5972,23.2959,24.4857,22.2405,21.8125,20.9649,17.2607,16.424,22.5167,13.2611,16.3364,9.9104,8.7029,9.2038,10.1172,12.5038,15.8943,7.7748,8.4425,7.1633,14.6434,10.741,5.5627,9.4555,5.0802,8.6789,2.9017,1.8946,6.1315,6.6119,5.825,8.261,10.2828,7.4778,16.4554,15.1127,13.5793
4480000,-65,52,22.439,14.7903,21.5122,22.1695,21.3106,22.18,15.4507,22.4793,31.257,18.222,24.9802,22.3179,26.4896,15.4636,20.7355,22.6161,19.5571,15.8132,23.6783,27.2563,13.4345,18.4309,14.1775,15.9434,21.6381,17.4011,9.035,12.5258,15.5012,12.1203,14.5595,15.531,4.4561,3.0765,9.7896,17.0546,6.4645,2.3547,11.0941,5.8311,7.4331,8.4425,11.4929,7.1364,4.6771,12.1141,5.6894,12.6163,8.4891,17.9174,12.5979,15.5366
4500000,-55,52,13.6531,13.5813,16.3574,12.4952,24.8455,22.2796,23.2181,24.5232,27.3038,31.1285,33.4336,21.1352,21.1135,24.4886,18.268,25.3749,22.5134,25.799,23.0316,30.6403,22.8795,22.6742,17.9191,12.5854,15.641,13.5658,17.0092,16.5406,10.4227,17.1946,6.4475,9.8256,10.4281,3.6584,8.8961,12.1855,9.7095,2.7444,5.2782,5.5267,11.95,2.6519,5.991,0,9.5154,8.6508,11.3082,7.8407,8.3381,9.148,16.1699,19.5195
4520000,-57,52,15.1516,13.115,27.9982,26.2188,14.4099,16.2754,15.0618,27.1232,17.7037,15.5311,26.5551,21.8093,17.7627,16.8928,21.7308,29.0711,21.9873,25.0894,17.4162,20.7831,26.2011,9.7576,20.3188,18.758,17.9424,13.1641,9.6533,14.2045,12.1378,10.5462,12.4949,4.2927,2.6181,6.1754,4.9766,11.3205,11.0227,5.4544,2.768,3.8139,9.7444,0,5.7417,7.0015,8.7493,5.2429,5.6501,2.8032,7.7535,14.0506,12.9534,10.3431
4540000,-58,52,18.1277,11.784,7.5176,16.4835,20.8924,14.3556,21.3326,15.1288,26.6917,22.9137,32.032,24.2278,30.2665,28.2382,25.0123,16.6438,24.2692,19.6026,23.1137,17.6485,23.2884,19.0447,17.5372,18.2535,5.0613,19.1506,14.4125,21.1177,14.8188,18.8068,7.911,9.4235,6.6812,11.1636,11.5031,0.8402,9.7587,4.407,2.1729,2.6158,8.5407,4.7697,8.3971,6.289,7.414,3.387,7.8885,14.7842,12.8155,15.7806,12.5079,20.2801
4560000,-61,52,12.7686,19.6314,15.3963,19.6381,19.0688,20.1695,21.579,24.1936,15.8524,21.8632,21.0131,27.6781,25.3718,27.9929,24.5149,23.5808,20.363,13.4646,17.5259,14.3011,22.5267,22.4373,17.4206,19.5355,11.1129,21.0635,14.2958,5.8857,14.7397,6.9023,14.7613,9.8087,10.8736,16.4007,8.4759,10.2372,8.4435,7.1899,8.0431,13.0858,8.6388,15.2374,0.7194,10.5913,10.4672,11.6691,17.397,8.7131,7.0054,12.6143,0,9.0683
4580000,-66,52,8.3855,20.0278,12.0054,15.1019,27.2292,12.3766,20.1787,14.724,28.7523,21.2656,22.1529,26.6002,30.5512,17.4752,21.3376,26.1678,24.5559,21.5241,29.0467,11.9607,20.402,24.5164,26.491,25.9868,17.9302,11.3135,11.5709,14.5625,15.0023,7.0665,10.0945,4.2067,6.5784,4.9957,12.8723,7.4973,6.3386,6.6375,3.6153,3.8151,0,11.0954,9.9511,12.4283,7.1325,8.513,5.0658,17.0332,14.9062,17.0139,18.9271,16.5816
4600000,-64,52,21.1026,13.8685,15.8612,13.3104,16.0035,10.3705,23.0792,20.747,16.8336,23.5577,20.8466,19.5781,15.5438,19.5269,25.0482,22.028,16.6172,20.5935,21.4001,21.4168,15.431,15.5333,17.4466,19.4063,22.3768,15.1818,8.6366,12.8313,12.7545,9.1557,5.8627,6.438,10.7815,11.2963,5.6538,4.144,8.7833,8.4115,11.9876,5.2654,10.8173,5.9857,2.3561,11.3049,10.7808,11.8164,12.7826,12.5784,9.1009,4.2359,10.5303,14.0408
4620000,-60,52,16.1363,19.5073,15.9215,16.519,17.0213,20.0754,19.9037,29.204,26.3199,23.9898,21.7448,21.1332,34.5456,23.1261,26.4894,23.0485,19.9955,28.8168,18.0561,19.3798,22.5355,20.5837,15.6443,14.2845,6.2695,13.5698,19.9736,17.5063,15.2689,15.3617,13.1932,14.321,13.5957,3.347,1.0832,7.5784,2.2683,9.1192,14.7497,3.6885,7.6068,5.2831,16.0862,4.1612,13.1417,12.8113,7.6517,9.1568,13.4051,13.6999,16.1771,18.6004
4640000,-62,52,23.4979,12.4642,13.124,16.6582,16.8335,20.1839,16.8803,19.7682,19.617,24.2951,23.5448,20.4129,19.8348,25.1319,30.7476,18.2571,25.7555,13.9468,19.5728,13.6117,24.2466,22.3624,16.8994,14.8267,11.7582,15.0698,11.0756,13.2378,10.5193,11.3934,9.418,14.3968,12.7774,18.1156,4.5909,9.8256,8.2833,7.6672,11.1288,10.1295,4.4199,5.0592,14.3771,7.5838,9.2254,2.8674,8.5459,10.2546,14.5189,11.0386,5.7613,9.5493
4660000,-55,52,16.6073,19.0401,17.8243,18.1196,22.5756,18.7271,17.3397,24.9757,24.2982,16.651,18.1198,24.6934,25.726,19.1279,22.4343,21.6691,23.4585,26.3961,22.6967,23.5913,17.5989,25.2662,13.515,17.9913,15.9916,15.1709,8.6835,19.857,15.5526,14.3752,16.1265,7.1364,12.7835,7.1918,10.1755,11.4825,8.7306,16.0871,5.1574,8.3457,2.5202,3.9894,7.0552,16.9436,5.7499,3.3091,12.5077,8.4678,16.6994,10.0291,16.6011,11.9187
4680000,-72,52,11.4308,18.0483,15.404,26.3072,20.6024,15.3156,15.7658,17.6845,16.6953,25.8526,16.8796,24.6212,23.9048,28.6172,29.4018,28.483,19.9408,22.2669,17.1032,29.4662,20.0582,25.5854,22.372,16.1346,13.7247,15.2247,13.266,13.2183,18.5299,17.2374,18.5919,3.9312,5.2743,7.4282,17.6012,17.3488,5.6314,7.6056,8.0709,14.501,9.7726,13.4487,8.5527,5.1254,5.2002,6.1651,13.06,14.6697,20.2903,14.5396,13.3581,11.4612
4700000,-66,52,14.8121,14.7825,19.2081,18.0422,20.6478,17.1961,22.3139,24.9634,22.6946,21.2932,15.4152,29.3991,20.0858,22.8996,20.4184,20.1731,22.317,21.1927,14.4125,23.7998,17.6591,17.5797,21.3861,22.1063,16.114,17.7356,19.4338,15.9587,19.4338,12.8625,10.7108,6.978,18.0575,11.0713,8.2416,7.5177,8.9074,7.2623,3.1226,10.3603,11.2805,1.9285,12.4214,9.0183,15.8146,9.9368,4.5445,11.2239,6.6912,16.1569,6.4332,19.7705
4720000,-65,52,12.7451,10.9382,10.22,27.6681,10.097,22.05,23.1408,25.0576,20.1584,23.8038,20.8673,20.8888,37.6566,19.9401,25.7671,20.1782,29.6554,23.0331,24.3275,24.479,19.0836,14.7008,19.3025,21.8523,18.9171,12.8147,18.9068,12.5421,7.4308,15.3779,7.5593,11.8251,7.3694,11.6984,3.2552,11.7216,8.2849,9.9234,8.0122,9.4526,11.1726,3.0455,1.2163,2.0801,1.9283,6.9845,4.876,13.5904,11.784,14.3135,17.5963,17.7034
4740000,-63,52,23.2494,10.3334,19.739,14.8333,19.8526,22.9936,24.8282,17.2425,25.5093,20.4468,23.3034,22.4606,24.3409,27.9856,28.3197,32.9004,19.5881,15.874,18.2796,16.93,21.0229,17.374,17.4991,20.5823,16.4233,9.1984,9.5273,14.4946,13.4989,7.2611,10.5387,9.6826,10.9006,9.8543,17.3285,9.1257,9.9685,4.6073,14.8817,11.9612,2.9582,12.4035,10.8304,7.0209,13.531,11.2645,6.2269,18.4012,7.8476,13.3604,14.625,17.0675
4760000,-55,52,19.4267,22.9215,17.9558,19.5543,22.1886,17.349,15.0918,18.8607,20.5767,18.9929,24.23,20.2941,30.2427,29.3042,24.4629,21.7912,30.4699,24.1019,17.0967,21.7621,20.8761,14.2617,22.5014,17.5456,12.0587,17.8539,14.2423,14.296,7.1228,12.4719,9.2557,13.4851,13.0044,10.9694,10.8859,12.9367,3.5895,0,14.2285,13.0058,9.6274,6.58,5.3078,5.4319,10.2832,2.2342,2.6836,19.5284,5.7067,12.3471,2.6438,7.3795
4780000,-61,52,16.5519,13.8632,15.9985,22.5988,22.7246,17.2062,21.39,20.2588,21.8245,25.4984,18.4369,24.1114,29.3881,24.6748,23.2132,18.3481,26.9139,24.53,29.1274,29.0871,15.6738,14.9614,22.6049,18.3084,20.143,13.7564,20.8198,15.3744,11.8999,8.7456,13.8523,3.047,10.5653,5.015,3.1797,15.9287,6.5419,2.2559,3.9157,7.2209,14.7258,2.5905,12.6242,10.9262,6.423,13.345,15.2143,15.2313,11.9408,10.3773,16.5379,15.7788
4800000,-68,52,12.3535,14.6799,18.2657,18.6635,17.6191,13.1047,15.5606,28.3475,26.3638,24.347,32.784,20.5081,20.5035,20.3706,20.1358,18.0273,24.5314,22.8392,29.5385,16.4841,22.8124,25.3968,22.2924,20.1557,15.8327,13.4381,14.185,10.1639,11.2404,10.3076,13.8677,4.7342,3.4365,9.1968,2.0499,9.1635,0.8607,2.8993,2.6042,8.6825,16.5524,12.4176,6.8368,16.0955,6.1101,7.829,14.5148,15.2157,14.2251,19.3571,13.199,11.1624
4820000,-60,52,11.464,11.9383,13.0952,15.0045,17.7872,23.6588,23.247,15.1661,15.8566,20.9706,25.4651,22.1619,22.9812,21.5381,26.334,24.1797,21.884,16.5524,22.2578,19.5007,20.8799,13.2229,25.3048,18.3344,21.4444,18.769,18.2773,12.1344,10.5579,6.6957,14.1397,11.7108,12.0351,5.3105,8.1917,3.3444,0.7283,7.2455,1.242,20.8021,9.0083,12.1835,11.1184,8.9056,4.0722,9.9845,16.5601,6.8727,15.6793,11.3894,16.6209,11.436
4840000,-68,52,14.6991,12.0279,24.6425,15.3062,19.6514,15.7365,21.8652,19.3318,18.7457,25.2742,26.0498,14.849,28.5719,30.8566,23.0914,23.4791,19.3486,22.6345,23.0964,25.4291,24.4053,25.857,20.6761,15.2729,18.9282,21.0453,10.725,14.0589,15.8408,8.4498,9.3968,7.2311,17.4709,15.123,6.9231,2.651,10.5689,10.9886,4.2667,7.1012,0,7.8303,5.0554,5.2416,6.3521,14.167,5.5632,6.9656,7.6916,11.4867,8.8104,18.4001
4860000,-68,52,7.7548,23.7218,20.9309,19.519,16.3399,20.9108,18.9613,23.5768,23.984,19.5874,31.7368,17.3509,24.1084,18.0454,19.7687,21.0947,23.1944,24.0435,19.1146,26.0824,23.142,19.0243,16.2621,16.2163,18.8778,11.7686,14.2225,14.1853,11.2967,12.0398,11.289,4.8637,13.7498,11.2846,1.6858,2.8565,10.5582,6.4171,0.4706,9.1641,7.8832,4.1238,12.3503,13.9912,11.2216,10.1028,7.3077,7.8129,13.3626,8.0698,15.0244,16.572
4880000,-62,52,11.5422,16.2978,18.8993,16.047,19.6796,17.1473,25.143,18.4734,21.1841,23.4399,26.1289,19.5414,19.9211,22.9216,18.521,27.1326,24.5046,19.3944,22.5344,24.2025,25.9598,20.5799,15.3398,19.6548,18.9474,3.5323,11.2937,15.3259,15.4773,15.7785,7.5974,19.1065,7.1406,9.7377,5.8481,5.8842,4.4968,5.4065,8.3636,7.1396,4.9513,11.2708,12.2698,13.7885,7.7736,9.6542,6.4537,11.8761,13.6918,17.1209,13.4654,8.3023
4900000,-62,52,10.2483,13.8861,17.922,16.9289,18.2834,17.4621,21.6857,21.5741,24.4048,26.0479,25.2033,21.6918,23.2553,12.2908,20.7711,26.277,22.505,17.4252,16.9,19.6237,17.7802,16.4206,22.9014,23.9916,18.6316,11.9524,21.5972,19.8703,12.8857,15.1146,8.1447,6.4232,16.9762,11.504,8.5965,9.0798,8.0833,10.0885,11.7032,13.6205,3.5256,7.2195,7.7431,1.9621,15.1792,9.8342,3.7488,10.7461,9.6335,7.3844,18.2557,15.3677
4920000,-66,52,15.5973,20.5776,15.9556,19.1675,22.23,16.3141,22.2224,17.4497,21.8639,22.4807,18.5976,18.752,22.5615,26.8548,17.141,27.6641,22.5608,19.0066,24.4395,29.0424,15.7757,23.167,14.5725,19.1364,22.7636,14.762,15.3395,11.3507,16.0938,14.7388,18.5703,16.2366,11.5559,15.506,8.1139,4.5609,6.493,4.6508,4.2245,5.1192,1.4284,8.5363,8.5836,16.2567,9.967,6.6849,10.3188,10.5495,15.0879,5.1979,15.7094,23.3626
4940000,-60,52,14.1697,11.6165,11.7337,22.0816,22.7387,17.3608,14.4592,16.9212,16.8882,13.9081,24.1631,23.661,23.9488,23.0017,23.5129,22.9533,22.4775,22.1009,15.5036,23.1745,22.0607,19.1079,14.8246,22.0858,23.388,14.769,12.7391,16.3594,11.1722,9.3995,13.2567,10.8967,12.4729,12.4499,18.837,3.1911,9.2605,6.1967,0.6099,0,9.2462,0,9.7752,6.8902,13.3,13.1877,1.6793,12.7709,10.1984,9.1575,18.1824,14.763
4960000,-70,52,14.7314,13.6724,22.4389,20.2339,23.3274,20.4208,22.3025,17.3789,26.7534,21.195,23.8684,23.1617,23.3393,19.7765,22.0414,27.2468,22.7652,21.2413,20.4682,29.0215,20.7203,23.8852,24.5148,17.9078,22.2372,10.5418,5.9403,17.9329,10.1901,12.3722,12.0043,9.4411,6.1482,13.0845,4.062,9.1441,10.54,12.2593,3.5637,10.6623,11.0324,12.4023,6.107,9.946,4.754,11.6106,7.7829,13.1784,13.904,6.0231,8.0877,14.2081
4980000,-61,52,16.6511,15.5557,16.8708,20.0133,23.8457,16.9203,15.5619,22.5039,18.0235,14.4757,17.5202,30.2206,25.1679,22.7573,19.8588,27.5158,22.2248,14.2812,11.7406,16.0741,22.2646,12.3419,12.7932,22.3525,25.8512,7.6483,10.3405,12.7138,10.3567,10.7627,2.2044,7.4776,9.3028,2.9529,9.5048,3.4096,4.0433,14.0043,0.4793,13.7192,0,6.1612,8.2383,11.5667,2.8252,12.6594,14.1842,14.0026,4.0166,14.3408,15.1296,12.4549
5000000,-72,52,15.62,15.4719,17.0228,17.5032,19.1169,19.3113,20.1297,21.4604,21.5168,22.278,22.0034,22.204,22.9613,23.0506,22.8837,22.9635,22.6926,21.6834,21.8844,21.1227,20.8347,20.0355,18.6947,17.7997,16.6895,15.806,14.8196,14.2163,12.5924,11.7044,11.0165,10.1532,9.34,8.2682,8.1369,7.9164,7.5075,7.5721,7.2068,6.5208,7.0973,6.9204,6.9917,7.5944,8.8489,8.8686,9.9882,10.4456,11.7746,12.0458,13.281,14.1544
5020000,-70,52,15.4176,16.2041,16.7691,17.1744,18.239,19.6846,20.3517,21.8496,21.8362,22.139,22.5802,22.1869,23.006,23.3017,23.0986,22.7777,22.8201,21.6866,21.8828,20.8599,19.9704,19.5402,18.6208,17.5557,17.3038,15.7659,15.3797,14.1557,12.974,11.8328,11.4866,10.3114,9.8245,9.2239,8.3453,8.0424,7.8419,7.705,7.1671,7.3287,7.5767,7.251,7.7475,7.3059,8.4288,8.9229,9.8073,10.7049,11.0454,11.6339,13.1288,14.3582
5040000,-69,52,15.132,16.0621,16.8705,17.1118,18.4204,19.4207,19.9939,21.3335,21.947,22.1308,22.3329,22.368,23.2085,23.2106,22.8725,23.1442,22.3829,22.1353,21.5252,21.7168,20.1148,19.7815,19.2888,17.5195,17.0226,15.8569,15.2048,14.3676,12.9188,11.8829,11.5722,10.4491,9.6859,9.1231,8.4639,7.7302,7.1913,7.4317,7.0772,7.1684,7.3707,7.5789,7.6251,7.9238,8.4509,8.8694,9.4943,10.1116,11.8995,12.1976,13.5256,14.5481
5060000,-57,52,15.0614,15.7803,16.5764,17.8909,18.9593,19.7178,20.0544,20.7096,21.6399,21.9246,22.7303,23.024,23.0141,22.9138,22.0578,22.693,22.2734,21.9924,21.5962,20.4141,20.1665,19.7082,18.7095,17.9418,16.3625,16.2162,15.0136,13.966,12.7578,11.5522,10.9653,10.7151,10.0292,8.642,8.7049,8.2137,7.678,6.624,6.7524,6.6002,7.2814,7.5711,7.3988,8.4187,8.3476,9.0427,9.8105,10.5066,11.413,12.0572,12.9038,13.8121
5080000,-60,52,14.9163,16.391,17.1878,17.8139,18.9289,19.1942,20.8208,20.7017,21.243,22.1489,22.5069,22.1943,22.6164,22.7949,22.774,22.3981,22.5165,21.9247,21.3445,21.381,20.6706,19.4871,18.6373,17.7646,16.4327,15.4568,15.2846,13.7503,13.1807,12.8426,11.1825,10.6538,9.9849,9.7614,8.513,8.1694,7.4113,7.0157,6.6934,6.7426,7.2145,7.6152,7.644,7.3907,8.3425,8.8316,9.5095,10.0195,11.0904,12.0969,12.7319,14.1201
5100000,-69,52,14.9025,15.3589,16.7834,17.6811,18.8581,18.9971,20.4818,21.3836,21.3587,22.088,22.2429,22.7909,22.6028,22.8452,23.1899,23.0932,22.4677,22.8655,21.9168,20.1931,20.4991,19.5485,19.3475,17.5602,16.0322,16.2221,14.7909,13.9145,12.9032,12.0809,11.583,10.5553,10.0959,8.9656,8.1227,7.9603,7.6586,7.3618,6.7111,7.4127,7.606,7.4277,7.4552,8.2891,8.3555,9.5335,10.1032,10.2499,11.459,12.77,13.0469,14.0186
5120000,-62,52,15.4733,15.8949,16.8671,18.0543,18.7932,19.9456,20.3124,20.3002,21.4504,22.259,22.8734,22.8247,22.956,22.8163,23.2301,22.7057,22.4258,22.0691,21.7923,21.3183,19.6938,19.0116,18.7743,17.6928,16.9219,16.2706,15.0206,14.4467,13.607,11.742,11.2778,10.479,9.5426,8.7298,8.7909,7.4685,7.3142,7.3048,7.2348,6.7482,6.8975,7.2914,7.9662,7.5382,8.4164,8.9472,9.7142,10.2531,11.1333,11.8784,13.2798,13.8417
5140000,-72,52,14.5851,15.9668,17.1302,17.4884,18.3913,19.8795,19.9306,20.7126,21.204,22.451,22.5495,23.0187,22.7539,23.1274,22.8867,22.9779,22.2073,21.8843,22.2777,21.0947,20.3223,20.0082,18.2035,17.9959,16.7031,16.1418,14.7444,14.2728,12.9793,11.5147,11.477,10.5781,9.7335,9.296,8.7584,7.9101,7.8079,7.7452,6.8097,6.6795,7.2724,6.6932,7.8031,7.8791,8.4249,8.8819,9.8091,10.3889,11.2498,12.0726,13.6966,14.368
5160000,-58,52,15.0983,16.0978,16.356,18.0748,18.8383,19.8279,20.3608,21.0847,21.8734,21.7823,22.0093,22.5365,23.3591,22.5656,22.9278,22.5205,22.1709,22.1421,21.6114,21.0367,20.7006,19.4465,19.1749,18.0772,16.8519,16.4851,14.4905,13.9253,12.8137,12.0683,11.4423,10.7897,9.899,9.4984,8.332,8.0802,7.443,7.7767,6.4216,6.9963,6.9159,7.3447,6.95,8.0285,8.437,9.4225,9.3427,10.8441,10.9609,12.2405,12.9681,13.5762
